dataset,input_sha256,codebook_version,codebook_sha256,prompt_version,prompt_sha256,schema_sha256,no_tools_policy_sha256,task_prompt_sha256,requested_model,batch_name,input_rows,gemini_cli_version,attempt,return_code,status,error,completed_at_utc,usage_models,usage_tools,usage_files,metadata_path,normalised_text_fields,recovered_at_utc,normalised_hierarchy_fields
pilot,1fb3e782e53a23d243e932eaf59b2389c963a2d107cd5d03b29e2483fb99b82b,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,5ce3aedcaed1eac6ac56a2408862994c4b7c94dad2df979cc4f7b3ee5ed72eaa,gemini-3-flash-preview,critic_batch_002_02.jsonl,10,0.46.0,1,0,valid,,2026-06-15T10:11:04.471343+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 35280}, 'tokens': {'input': 4757, 'prompt': 16985, 'candidates': 1313, 'total': 23699, 'cached': 12228, 'thoughts': 5401, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 35280, 'tokens': {'input': 4757, 'prompt': 16985, 'candidates': 1313, 'total': 23699, 'cached': 12228, 'thoughts': 5401, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/pilot/runs/gemini-3-flash-preview/critic_batch_002_02/attempt_01_metadata.json,0.0,,0.0
pilot,56e8ec6404a13909557ac6d52a2067d998a34651dc1a50ed52273244094aefdf,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,f850b6603026ccf92a5e7ce8b2fcb492ea70fc699913814bc017de7ff2611f63,gemini-3-flash-preview,critic_batch_002_03.jsonl,10,0.46.0,1,0,valid,,2026-06-15T10:11:55.047814+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 46034}, 'tokens': {'input': 4557, 'prompt': 16784, 'candidates': 1763, 'total': 25267, 'cached': 12227, 'thoughts': 6720, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 46034, 'tokens': {'input': 4557, 'prompt': 16784, 'candidates': 1763, 'total': 25267, 'cached': 12227, 'thoughts': 6720, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/pilot/runs/gemini-3-flash-preview/critic_batch_002_03/attempt_01_metadata.json,0.0,,0.0
pilot,498d096fe906379343bd58e9d9dac5a982240449b3f84cfdd0c18bfd0b66d9ee,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,1920433ee447d00b8621e3fae013c5c594a8b9b95baca79e963617a481177beb,gemini-3-flash-preview,critic_batch_002_04.jsonl,10,0.46.0,1,0,valid,,2026-06-15T10:12:45.673184+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 46387}, 'tokens': {'input': 4472, 'prompt': 16699, 'candidates': 1742, 'total': 25771, 'cached': 12227, 'thoughts': 7330, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 46387, 'tokens': {'input': 4472, 'prompt': 16699, 'candidates': 1742, 'total': 25771, 'cached': 12227, 'thoughts': 7330, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/pilot/runs/gemini-3-flash-preview/critic_batch_002_04/attempt_01_metadata.json,0.0,,0.0
pilot,e92054dec1aeb77b600eb8affb09c87ebdbba84176622eb9d7f35f7f2220fed8,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,7d287f1b7a61dd69ad3494c2858a0b553810f513b9ac79f51418a4541e7653a1,gemini-3-flash-preview,critic_batch_002_05.jsonl,10,0.46.0,1,0,valid,,2026-06-15T10:13:26.187255+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 35883}, 'tokens': {'input': 5172, 'prompt': 17401, 'candidates': 1236, 'total': 24473, 'cached': 12229, 'thoughts': 5836, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 35883, 'tokens': {'input': 5172, 'prompt': 17401, 'candidates': 1236, 'total': 24473, 'cached': 12229, 'thoughts': 5836, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/pilot/runs/gemini-3-flash-preview/critic_batch_002_05/attempt_01_metadata.json,0.0,,0.0
pilot,6348620a319dd8e6859f63c95a98276eaf18615e5b270f88e1a431ed14413988,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,8bdf84676a9ef84b6d4264b9e927671ea8550a743856c2cba14d682f304432ea,gemini-3-flash-preview,critic_batch_002_06.jsonl,10,0.46.0,1,0,valid,,2026-06-15T10:14:59.279556+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 88397}, 'tokens': {'input': 4983, 'prompt': 17212, 'candidates': 1232, 'total': 33594, 'cached': 12229, 'thoughts': 15150, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 88397, 'tokens': {'input': 4983, 'prompt': 17212, 'candidates': 1232, 'total': 33594, 'cached': 12229, 'thoughts': 15150, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/pilot/runs/gemini-3-flash-preview/critic_batch_002_06/attempt_01_metadata.json,0.0,,0.0
pilot,16fb3eba2738d480b80ad15470707d18fe239fec4efdd44dd5a0b8441c8ff9b2,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,f159505653e0ad80478beeb53ecf8db0fbea06ed7d9c7b4eddb7e8c0c35a6a31,gemini-3-flash-preview,critic_batch_002_07.jsonl,10,0.46.0,1,0,valid,,2026-06-15T10:15:54.309062+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 50427}, 'tokens': {'input': 4842, 'prompt': 17070, 'candidates': 1703, 'total': 27058, 'cached': 12228, 'thoughts': 8285, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 50427, 'tokens': {'input': 4842, 'prompt': 17070, 'candidates': 1703, 'total': 27058, 'cached': 12228, 'thoughts': 8285, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/pilot/runs/gemini-3-flash-preview/critic_batch_002_07/attempt_01_metadata.json,0.0,,0.0
pilot,1aa1f73bc3e2d876fcb32010083e5b2a980a787d84ebac640a3d6c2581e9eff6,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,fdb8d918135d6f867fef2f6a19aa6207729e9e24914fa844c762e7b8503a8ac8,gemini-3-flash-preview,critic_batch_002_08.jsonl,5,0.46.0,1,0,valid,,2026-06-15T10:17:05.787239+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 8, 'totalErrors': 3, 'totalLatencyMs': 48651}, 'tokens': {'input': 32568, 'prompt': 89354, 'candidates': 1404, 'total': 97196, 'cached': 56786, 'thoughts': 6438, 'tool': 0}, 'roles': {'main': {'totalRequests': 8, 'totalErrors': 3, 'totalLatencyMs': 48651, 'tokens': {'input': 32568, 'prompt': 89354, 'candidates': 1404, 'total': 97196, 'cached': 56786, 'thoughts': 6438, 'tool': 0}}}}}","{'totalCalls': 8, 'totalSuccess': 3, 'totalFail': 5, 'totalDurationMs': 12, 'totalDecisions': {'accept': 3, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {'update_topic': {'count': 3, 'success': 3, 'fail': 0, 'durationMs': 12, 'decisions': {'accept': 3, 'reject': 0, 'modify': 0, 'auto_accept': 0}}, 'activate_skill': {'count': 1, 'success': 0, 'fail': 1, 'durationMs': 0, 'decisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}}, 'read_file': {'count': 2, 'success': 0, 'fail': 2, 'durationMs': 0, 'decisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}}, 'run_shell_command': {'count': 2, 'success': 0, 'fail': 2, 'durationMs': 0, 'decisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}}}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/pilot/runs/gemini-3-flash-preview/critic_batch_002_08/attempt_01_metadata.json,0.0,,0.0
pilot,43721636942c8d4e8d15bbf5f463b2169f4e0776e8de472237ce52c9f003d622,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,de3e10a3ddb04bfcbaa35c06cdcf54279003e5c959177d9ad3c084127546a3d5,gemini-3-flash-preview,critic_batch_003_01.jsonl,10,0.46.0,1,0,valid,,2026-06-15T10:18:01.738030+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 51005}, 'tokens': {'input': 4271, 'prompt': 16497, 'candidates': 1233, 'total': 26419, 'cached': 12226, 'thoughts': 8689, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 51005, 'tokens': {'input': 4271, 'prompt': 16497, 'candidates': 1233, 'total': 26419, 'cached': 12226, 'thoughts': 8689, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/pilot/runs/gemini-3-flash-preview/critic_batch_003_01/attempt_01_metadata.json,0.0,,0.0
pilot,e298bc67478afb616973a45ad9e2ba4d9082220935447025a5f5d955e640f6b5,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,5bf1609c7e9f2ec5f756b895c32e5ebef210fe23ba727f686458d4305be8c46f,gemini-3-flash-preview,critic_batch_003_02.jsonl,10,0.46.0,1,0,valid,,2026-06-15T10:18:55.898403+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 49764}, 'tokens': {'input': 4876, 'prompt': 17104, 'candidates': 1553, 'total': 27071, 'cached': 12228, 'thoughts': 8414, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 49764, 'tokens': {'input': 4876, 'prompt': 17104, 'candidates': 1553, 'total': 27071, 'cached': 12228, 'thoughts': 8414, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/pilot/runs/gemini-3-flash-preview/critic_batch_003_02/attempt_01_metadata.json,0.0,,0.0
pilot,f3022eae22ae2f33f729e0a582ea40ae79d9f419bb1abe2dc227a82607fdc977,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,b3bf0ad975937d457027365cc48a470dbc838397efa0b6827c6d799fc11a284e,gemini-3-flash-preview,critic_batch_003_03.jsonl,10,0.46.0,1,0,valid,,2026-06-15T10:21:08.142077+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 127452}, 'tokens': {'input': 4936, 'prompt': 17164, 'candidates': 1653, 'total': 28429, 'cached': 12228, 'thoughts': 9612, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 127452, 'tokens': {'input': 4936, 'prompt': 17164, 'candidates': 1653, 'total': 28429, 'cached': 12228, 'thoughts': 9612, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/pilot/runs/gemini-3-flash-preview/critic_batch_003_03/attempt_01_metadata.json,0.0,,0.0
pilot,98919da948fde6d7b4abd821d9285862d979f4336818c7a312e3954b1b205d76,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,cf2f2bf988ba5e0faa884a25098cbb9c15e81423d85c5822933f39c0d6c62ceb,gemini-3-flash-preview,critic_batch_003_04.jsonl,10,0.46.0,1,0,valid,,2026-06-15T10:22:06.502116+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 53172}, 'tokens': {'input': 4749, 'prompt': 16977, 'candidates': 1353, 'total': 26682, 'cached': 12228, 'thoughts': 8352, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 53172, 'tokens': {'input': 4749, 'prompt': 16977, 'candidates': 1353, 'total': 26682, 'cached': 12228, 'thoughts': 8352, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/pilot/runs/gemini-3-flash-preview/critic_batch_003_04/attempt_01_metadata.json,0.0,,0.0
pilot,aa92b18fd9af72e2daea51085aff63c2ea09edabafc1ef563a5665e91e919bf9,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,c3e54bd8bc29cb66f1c561c2b96448a21b6e33b1f0e0477a8d15638dea7dce2f,gemini-3-flash-preview,critic_batch_003_05.jsonl,10,0.46.0,1,0,valid,,2026-06-15T10:23:34.104769+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 5, 'totalErrors': 2, 'totalLatencyMs': 71443}, 'tokens': {'input': 7598, 'prompt': 52331, 'candidates': 1842, 'total': 65441, 'cached': 44733, 'thoughts': 11268, 'tool': 0}, 'roles': {'main': {'totalRequests': 5, 'totalErrors': 2, 'totalLatencyMs': 71443, 'tokens': {'input': 7598, 'prompt': 52331, 'candidates': 1842, 'total': 65441, 'cached': 44733, 'thoughts': 11268, 'tool': 0}}}}}","{'totalCalls': 3, 'totalSuccess': 1, 'totalFail': 2, 'totalDurationMs': 3, 'totalDecisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {'update_topic': {'count': 1, 'success': 1, 'fail': 0, 'durationMs': 3, 'decisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}}, 'activate_skill': {'count': 1, 'success': 0, 'fail': 1, 'durationMs': 0, 'decisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}}, 'read_file': {'count': 1, 'success': 0, 'fail': 1, 'durationMs': 0, 'decisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}}}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/pilot/runs/gemini-3-flash-preview/critic_batch_003_05/attempt_01_metadata.json,0.0,,0.0
production,06d3724af78fbf8045e9c3cb1edf99959e37e5296d1d00477c0a9ae79c3a1bbe,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,5b49f4458b23e77856db33357fb149c11a2fb6bea1b70d96ec32af8663f7a62b,gemini-3-flash-preview,critic_batch_001_01.jsonl,10,0.46.0,1,0,valid,,2026-06-15T10:37:54.853202+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 47476}, 'tokens': {'input': 17351, 'prompt': 17351, 'candidates': 1217, 'total': 28207, 'cached': 0, 'thoughts': 9639, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 47476, 'tokens': {'input': 17351, 'prompt': 17351, 'candidates': 1217, 'total': 28207, 'cached': 0, 'thoughts': 9639, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_001_01/attempt_01_metadata.json,0.0,,0.0
production,00548f7e57d2a68a0601c75ec2f76329a88c91ab2ebd2ff1a4e077d8ada6526d,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,4922ce0ebb3ed2f52fe9f78a72f4dd4d3e29b50206b5ab346a9416b3c9edf458,gemini-3-flash-preview,critic_batch_001_02.jsonl,10,0.46.0,1,0,valid,,2026-06-15T10:38:49.324443+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 49557}, 'tokens': {'input': 23322, 'prompt': 39624, 'candidates': 1885, 'total': 47848, 'cached': 16302, 'thoughts': 6339, 'tool': 0}, 'roles': {'main': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 49557, 'tokens': {'input': 23322, 'prompt': 39624, 'candidates': 1885, 'total': 47848, 'cached': 16302, 'thoughts': 6339, 'tool': 0}}}}}","{'totalCalls': 1, 'totalSuccess': 1, 'totalFail': 0, 'totalDurationMs': 5, 'totalDecisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {'update_topic': {'count': 1, 'success': 1, 'fail': 0, 'durationMs': 5, 'decisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}}}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_001_02/attempt_01_metadata.json,0.0,,0.0
production,9e7bd22e282c15a28ae1fb4f5d7c0694a7eb2f853e9bff6a56ae5e0a3f80b1ac,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,e3ae54f4271cb4cc457eb773634f27f2df3d968983ee355677b162b98ed53136,gemini-3-flash-preview,critic_batch_001_03.jsonl,10,0.46.0,1,0,valid,,2026-06-15T10:39:42.747002+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 48658}, 'tokens': {'input': 4989, 'prompt': 17218, 'candidates': 1323, 'total': 25806, 'cached': 12229, 'thoughts': 7265, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 48658, 'tokens': {'input': 4989, 'prompt': 17218, 'candidates': 1323, 'total': 25806, 'cached': 12229, 'thoughts': 7265, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_001_03/attempt_01_metadata.json,0.0,,0.0
production,d74d76e2d4c218d1762896d9ea1ad3385ea9c88285e5182eeb76bfc2cf9e11f8,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,96e66fb410faefbe6ebfa802986353c7d45f4b9141060cf22ac87d65a3772dca,gemini-3-flash-preview,critic_batch_001_04.jsonl,10,0.46.0,1,0,valid,,2026-06-15T10:41:08.738647+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 81195}, 'tokens': {'input': 6013, 'prompt': 34502, 'candidates': 1884, 'total': 48292, 'cached': 28489, 'thoughts': 11906, 'tool': 0}, 'roles': {'main': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 81195, 'tokens': {'input': 6013, 'prompt': 34502, 'candidates': 1884, 'total': 48292, 'cached': 28489, 'thoughts': 11906, 'tool': 0}}}}}","{'totalCalls': 2, 'totalSuccess': 1, 'totalFail': 1, 'totalDurationMs': 9, 'totalDecisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {'update_topic': {'count': 1, 'success': 1, 'fail': 0, 'durationMs': 9, 'decisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}}, 'activate_skill': {'count': 1, 'success': 0, 'fail': 1, 'durationMs': 0, 'decisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}}}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_001_04/attempt_01_metadata.json,0.0,,0.0
