annotation_id,substantive_target_discourse,clinical_frame_present,lived_experience_frame_present,confidence,source_file,derived_frame
llm_train_02212,True,True,False,high,annotator_batch_030.jsonl,clinical_only
llm_train_02213,True,True,True,high,annotator_batch_030.jsonl,mixed
llm_train_02214,True,True,True,medium,annotator_batch_030.jsonl,mixed
llm_train_02215,True,True,False,high,annotator_batch_030.jsonl,clinical_only
llm_train_02216,False,,,high,annotator_batch_030.jsonl,non_substantive_or_insufficient
llm_train_02217,False,,,high,annotator_batch_030.jsonl,non_substantive_or_insufficient
llm_train_02218,True,True,False,high,annotator_batch_030.jsonl,clinical_only
llm_train_02219,True,True,False,high,annotator_batch_030.jsonl,clinical_only
llm_train_02220,True,True,True,high,annotator_batch_030.jsonl,mixed
llm_train_02221,True,False,True,high,annotator_batch_030.jsonl,lived_only
llm_train_02222,True,True,False,high,annotator_batch_030.jsonl,clinical_only
llm_train_02223,True,True,False,high,annotator_batch_030.jsonl,clinical_only
llm_train_02224,False,,,high,annotator_batch_030.jsonl,non_substantive_or_insufficient
llm_train_02225,True,True,False,medium,annotator_batch_030.jsonl,clinical_only
llm_train_02226,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02227,True,False,True,medium,annotator_batch_031.jsonl,lived_only
llm_train_02228,True,False,True,high,annotator_batch_031.jsonl,lived_only
llm_train_02229,True,False,True,high,annotator_batch_031.jsonl,lived_only
llm_train_02230,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02231,True,False,True,high,annotator_batch_031.jsonl,lived_only
llm_train_02232,False,,,high,annotator_batch_031.jsonl,non_substantive_or_insufficient
llm_train_02233,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02234,True,True,False,medium,annotator_batch_031.jsonl,clinical_only
llm_train_02235,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02236,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02237,True,False,True,medium,annotator_batch_031.jsonl,lived_only
llm_train_02238,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02239,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02240,True,False,False,medium,annotator_batch_031.jsonl,substantive_other
llm_train_02241,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02242,True,True,False,medium,annotator_batch_031.jsonl,clinical_only
llm_train_02243,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02244,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02245,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02246,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02247,True,True,True,medium,annotator_batch_031.jsonl,mixed
llm_train_02248,False,,,high,annotator_batch_031.jsonl,non_substantive_or_insufficient
llm_train_02249,False,,,high,annotator_batch_031.jsonl,non_substantive_or_insufficient
llm_train_02250,True,False,True,high,annotator_batch_031.jsonl,lived_only
llm_train_02251,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02252,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02253,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02254,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02255,True,False,True,high,annotator_batch_031.jsonl,lived_only
llm_train_02256,True,True,False,medium,annotator_batch_031.jsonl,clinical_only
llm_train_02257,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02258,False,,,high,annotator_batch_031.jsonl,non_substantive_or_insufficient
llm_train_02259,False,,,high,annotator_batch_031.jsonl,non_substantive_or_insufficient
llm_train_02260,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02261,True,True,True,high,annotator_batch_031.jsonl,mixed
llm_train_02262,True,True,True,high,annotator_batch_031.jsonl,mixed
llm_train_02263,False,,,high,annotator_batch_031.jsonl,non_substantive_or_insufficient
llm_train_02264,False,,,high,annotator_batch_031.jsonl,non_substantive_or_insufficient
llm_train_02265,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02266,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02267,False,,,high,annotator_batch_031.jsonl,non_substantive_or_insufficient
llm_train_02268,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02269,False,,,medium,annotator_batch_031.jsonl,non_substantive_or_insufficient
llm_train_02270,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02271,False,,,high,annotator_batch_031.jsonl,non_substantive_or_insufficient
llm_train_02272,True,False,True,high,annotator_batch_031.jsonl,lived_only
llm_train_02273,False,,,high,annotator_batch_031.jsonl,non_substantive_or_insufficient
llm_train_02274,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02275,False,,,high,annotator_batch_031.jsonl,non_substantive_or_insufficient
llm_train_02276,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02277,True,True,True,high,annotator_batch_031.jsonl,mixed
llm_train_02278,False,,,high,annotator_batch_031.jsonl,non_substantive_or_insufficient
llm_train_02279,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02280,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02281,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02282,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02283,True,True,True,medium,annotator_batch_031.jsonl,mixed
llm_train_02284,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02285,False,,,high,annotator_batch_031.jsonl,non_substantive_or_insufficient
llm_train_02286,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02287,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02288,False,,,high,annotator_batch_031.jsonl,non_substantive_or_insufficient
llm_train_02289,True,True,False,medium,annotator_batch_031.jsonl,clinical_only
llm_train_02290,True,False,True,high,annotator_batch_031.jsonl,lived_only
llm_train_02291,True,True,True,high,annotator_batch_031.jsonl,mixed
llm_train_02292,False,,,high,annotator_batch_031.jsonl,non_substantive_or_insufficient
llm_train_02293,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02294,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02295,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02296,True,True,False,medium,annotator_batch_031.jsonl,clinical_only
llm_train_02297,True,False,True,high,annotator_batch_031.jsonl,lived_only
llm_train_02298,False,,,high,annotator_batch_031.jsonl,non_substantive_or_insufficient
llm_train_02299,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02300,True,True,False,high,annotator_batch_031.jsonl,clinical_only
llm_train_02301,True,True,False,medium,annotator_batch_032.jsonl,clinical_only
llm_train_02302,False,,,high,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02303,False,,,medium,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02304,False,,,high,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02305,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02306,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02307,True,False,True,medium,annotator_batch_032.jsonl,lived_only
llm_train_02308,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02309,False,,,high,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02310,False,,,high,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02311,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02312,True,False,True,high,annotator_batch_032.jsonl,lived_only
llm_train_02313,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02314,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02315,True,True,False,medium,annotator_batch_032.jsonl,clinical_only
llm_train_02316,False,,,high,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02317,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02318,False,,,high,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02319,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02320,False,,,high,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02321,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02322,True,False,True,high,annotator_batch_032.jsonl,lived_only
llm_train_02323,False,,,medium,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02324,True,True,True,medium,annotator_batch_032.jsonl,mixed
llm_train_02325,True,False,True,high,annotator_batch_032.jsonl,lived_only
llm_train_02326,True,True,False,medium,annotator_batch_032.jsonl,clinical_only
llm_train_02327,True,False,True,high,annotator_batch_032.jsonl,lived_only
llm_train_02328,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02329,True,True,True,high,annotator_batch_032.jsonl,mixed
llm_train_02330,False,,,high,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02331,False,,,high,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02332,True,False,True,medium,annotator_batch_032.jsonl,lived_only
llm_train_02333,True,False,True,high,annotator_batch_032.jsonl,lived_only
llm_train_02334,True,False,True,medium,annotator_batch_032.jsonl,lived_only
llm_train_02335,True,True,True,medium,annotator_batch_032.jsonl,mixed
llm_train_02336,True,True,False,medium,annotator_batch_032.jsonl,clinical_only
llm_train_02337,True,False,True,high,annotator_batch_032.jsonl,lived_only
llm_train_02338,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02339,True,True,True,medium,annotator_batch_032.jsonl,mixed
llm_train_02340,False,,,high,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02341,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02342,False,,,high,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02343,False,,,high,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02344,False,,,medium,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02345,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02346,True,True,True,medium,annotator_batch_032.jsonl,mixed
llm_train_02347,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02348,True,False,True,medium,annotator_batch_032.jsonl,lived_only
llm_train_02349,False,,,high,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02350,True,True,False,medium,annotator_batch_032.jsonl,clinical_only
llm_train_02351,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02352,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02353,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02354,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02355,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02356,True,False,True,high,annotator_batch_032.jsonl,lived_only
llm_train_02357,True,True,False,medium,annotator_batch_032.jsonl,clinical_only
llm_train_02358,True,False,True,high,annotator_batch_032.jsonl,lived_only
llm_train_02359,False,,,medium,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02360,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02361,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02362,True,False,True,medium,annotator_batch_032.jsonl,lived_only
llm_train_02363,True,False,True,high,annotator_batch_032.jsonl,lived_only
llm_train_02364,True,False,True,medium,annotator_batch_032.jsonl,lived_only
llm_train_02365,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02366,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02367,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02368,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02369,True,True,False,medium,annotator_batch_032.jsonl,clinical_only
llm_train_02370,False,,,medium,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02371,False,,,medium,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02372,False,,,high,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02373,False,,,high,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02374,False,,,medium,annotator_batch_032.jsonl,non_substantive_or_insufficient
llm_train_02375,True,True,False,high,annotator_batch_032.jsonl,clinical_only
llm_train_02376,True,True,False,medium,annotator_batch_033.jsonl,clinical_only
llm_train_02377,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02378,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02379,True,False,True,medium,annotator_batch_033.jsonl,lived_only
llm_train_02380,False,,,medium,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02381,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02382,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02383,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02384,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02385,True,True,True,high,annotator_batch_033.jsonl,mixed
llm_train_02386,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02387,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02388,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02389,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02390,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02391,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02392,False,,,medium,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02393,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02394,False,,,medium,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02395,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02396,False,,,medium,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02397,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02398,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02399,True,True,False,medium,annotator_batch_033.jsonl,clinical_only
llm_train_02400,True,False,True,high,annotator_batch_033.jsonl,lived_only
llm_train_02401,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02402,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02403,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02404,True,True,True,high,annotator_batch_033.jsonl,mixed
llm_train_02405,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02406,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02407,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02408,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02409,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02410,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02411,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02412,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02413,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02414,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02415,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02416,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02417,True,True,False,medium,annotator_batch_033.jsonl,clinical_only
llm_train_02418,False,,,medium,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02419,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02420,True,True,False,medium,annotator_batch_033.jsonl,clinical_only
llm_train_02421,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02422,True,False,True,high,annotator_batch_033.jsonl,lived_only
llm_train_02423,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02424,True,False,True,high,annotator_batch_033.jsonl,lived_only
llm_train_02425,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02426,True,True,False,medium,annotator_batch_033.jsonl,clinical_only
llm_train_02427,False,,,medium,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02428,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02429,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02430,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02431,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02432,False,,,medium,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02433,True,False,True,high,annotator_batch_033.jsonl,lived_only
llm_train_02434,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02435,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02436,False,,,medium,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02437,True,False,True,high,annotator_batch_033.jsonl,lived_only
llm_train_02438,True,True,False,medium,annotator_batch_033.jsonl,clinical_only
llm_train_02439,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02440,True,False,True,high,annotator_batch_033.jsonl,lived_only
llm_train_02441,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02442,True,True,True,high,annotator_batch_033.jsonl,mixed
llm_train_02443,True,True,True,high,annotator_batch_033.jsonl,mixed
llm_train_02444,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02445,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02446,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02447,True,True,False,high,annotator_batch_033.jsonl,clinical_only
llm_train_02448,True,False,True,high,annotator_batch_033.jsonl,lived_only
llm_train_02449,True,True,False,medium,annotator_batch_033.jsonl,clinical_only
llm_train_02450,False,,,high,annotator_batch_033.jsonl,non_substantive_or_insufficient
llm_train_02451,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02452,True,True,False,medium,annotator_batch_034.jsonl,clinical_only
llm_train_02453,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02454,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02455,True,False,True,medium,annotator_batch_034.jsonl,lived_only
llm_train_02456,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02457,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02458,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02459,True,False,True,medium,annotator_batch_034.jsonl,lived_only
llm_train_02460,True,True,False,medium,annotator_batch_034.jsonl,clinical_only
llm_train_02461,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02462,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02463,True,False,True,medium,annotator_batch_034.jsonl,lived_only
llm_train_02464,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02465,True,True,True,high,annotator_batch_034.jsonl,mixed
llm_train_02466,True,False,True,high,annotator_batch_034.jsonl,lived_only
llm_train_02467,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02468,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02469,True,False,True,high,annotator_batch_034.jsonl,lived_only
llm_train_02470,True,True,False,medium,annotator_batch_034.jsonl,clinical_only
llm_train_02471,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02472,False,,,medium,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02473,True,True,True,medium,annotator_batch_034.jsonl,mixed
llm_train_02474,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02475,True,True,True,medium,annotator_batch_034.jsonl,mixed
llm_train_02476,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02477,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02478,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02479,True,False,True,high,annotator_batch_034.jsonl,lived_only
llm_train_02480,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02481,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02482,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02483,True,True,False,medium,annotator_batch_034.jsonl,clinical_only
llm_train_02484,True,False,True,high,annotator_batch_034.jsonl,lived_only
llm_train_02485,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02486,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02487,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02488,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02489,False,,,medium,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02490,True,False,True,high,annotator_batch_034.jsonl,lived_only
llm_train_02491,True,True,True,high,annotator_batch_034.jsonl,mixed
llm_train_02492,True,False,True,high,annotator_batch_034.jsonl,lived_only
llm_train_02493,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02494,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02495,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02496,True,True,True,medium,annotator_batch_034.jsonl,mixed
llm_train_02497,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02498,True,False,True,medium,annotator_batch_034.jsonl,lived_only
llm_train_02499,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02500,True,True,False,medium,annotator_batch_034.jsonl,clinical_only
llm_train_02501,True,False,True,high,annotator_batch_034.jsonl,lived_only
llm_train_02502,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02503,True,False,True,medium,annotator_batch_034.jsonl,lived_only
llm_train_02504,True,False,True,high,annotator_batch_034.jsonl,lived_only
llm_train_02505,True,True,True,high,annotator_batch_034.jsonl,mixed
llm_train_02506,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02507,False,,,medium,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02508,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02509,True,True,True,high,annotator_batch_034.jsonl,mixed
llm_train_02510,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02511,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02512,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02513,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02514,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02515,True,False,True,high,annotator_batch_034.jsonl,lived_only
llm_train_02516,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02517,True,False,True,high,annotator_batch_034.jsonl,lived_only
llm_train_02518,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02519,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02520,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02521,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02522,False,,,medium,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02523,True,True,False,high,annotator_batch_034.jsonl,clinical_only
llm_train_02524,False,,,high,annotator_batch_034.jsonl,non_substantive_or_insufficient
llm_train_02525,True,False,True,high,annotator_batch_034.jsonl,lived_only
llm_train_02526,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02527,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02528,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02529,True,True,False,medium,annotator_batch_035.jsonl,clinical_only
llm_train_02530,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02531,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02532,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02533,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02534,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02535,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02536,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02537,True,False,False,medium,annotator_batch_035.jsonl,substantive_other
llm_train_02538,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02539,True,True,False,medium,annotator_batch_035.jsonl,clinical_only
llm_train_02540,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02541,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02542,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02543,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02544,True,True,False,medium,annotator_batch_035.jsonl,clinical_only
llm_train_02545,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02546,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02547,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02548,True,False,True,medium,annotator_batch_035.jsonl,lived_only
llm_train_02549,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02550,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02551,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02552,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02553,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02554,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02555,True,False,True,high,annotator_batch_035.jsonl,lived_only
llm_train_02556,True,True,True,medium,annotator_batch_035.jsonl,mixed
llm_train_02557,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02558,True,False,True,high,annotator_batch_035.jsonl,lived_only
llm_train_02559,True,False,True,high,annotator_batch_035.jsonl,lived_only
llm_train_02560,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02561,True,False,True,high,annotator_batch_035.jsonl,lived_only
llm_train_02562,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02563,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02564,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02565,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02566,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02567,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02568,True,False,True,high,annotator_batch_035.jsonl,lived_only
llm_train_02569,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02570,False,,,medium,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02571,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02572,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02573,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02574,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02575,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02576,True,False,True,medium,annotator_batch_035.jsonl,lived_only
llm_train_02577,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
llm_train_02578,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02579,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02580,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02581,True,True,False,high,annotator_batch_035.jsonl,clinical_only
llm_train_02582,False,,,high,annotator_batch_035.jsonl,non_substantive_or_insufficient
