critic_batch_name,source_batch_name,source_chunk_number,critic_batch_size,rows,annotation_id_start,annotation_id_end,source_input_sha256,source_output_sha256,critic_input_sha256,prompt_version,codebook_version
critic_batch_028_05.jsonl,annotator_batch_028.jsonl,5,10,10,llm_train_02041,llm_train_02050,c7858ff49f5b295f52a786e47304537c7362164180dbddf7d14419e602ae0802,1400727c5a417a77d51f06df4d5a96ee274ede05e13b33aafc36d9696bdb1963,3774ea97efd1a5b6ced2143b19b6ac236acf560f37af16ad8c9fed3f29bc433d,critic_v5,v0.4
critic_batch_028_06.jsonl,annotator_batch_028.jsonl,6,10,10,llm_train_02051,llm_train_02060,c7858ff49f5b295f52a786e47304537c7362164180dbddf7d14419e602ae0802,1400727c5a417a77d51f06df4d5a96ee274ede05e13b33aafc36d9696bdb1963,e2c8585eb51af435b877a2f85ea3caa6534afef3f1e35ad009cdfab55b5bed25,critic_v5,v0.4
critic_batch_028_07.jsonl,annotator_batch_028.jsonl,7,10,10,llm_train_02061,llm_train_02070,c7858ff49f5b295f52a786e47304537c7362164180dbddf7d14419e602ae0802,1400727c5a417a77d51f06df4d5a96ee274ede05e13b33aafc36d9696bdb1963,9864bb4e4086390d6936caa293ac7f88e02d1c67201528cb0b272fdcafc3dca9,critic_v5,v0.4
critic_batch_028_08.jsonl,annotator_batch_028.jsonl,8,10,5,llm_train_02071,llm_train_02075,c7858ff49f5b295f52a786e47304537c7362164180dbddf7d14419e602ae0802,1400727c5a417a77d51f06df4d5a96ee274ede05e13b33aafc36d9696bdb1963,2dc0c688b201bef008165995f6742ff40c9037850123ebe68bf91b3441c74d82,critic_v5,v0.4
critic_batch_029_01.jsonl,annotator_batch_029.jsonl,1,10,10,llm_train_02076,llm_train_02085,9dd17e7cb9c9695f5457cc1374affcb358fd79a40f92e98da1bb713de5a33cdf,f2ba8d91a2c82183eddf9838c1ac56f1ed7861a2eb77a35b34ffc223dbcf110f,3dda85ba8175081cb6adbe3c545282c260a6236c02c24a431c9faac6af7a84f0,critic_v5,v0.4
critic_batch_029_02.jsonl,annotator_batch_029.jsonl,2,10,10,llm_train_02086,llm_train_02095,9dd17e7cb9c9695f5457cc1374affcb358fd79a40f92e98da1bb713de5a33cdf,f2ba8d91a2c82183eddf9838c1ac56f1ed7861a2eb77a35b34ffc223dbcf110f,e389ec19df0344e8649d1f77d7de953f1b88ef1075c12ee1e9c25bf2abf42c22,critic_v5,v0.4
critic_batch_029_03.jsonl,annotator_batch_029.jsonl,3,10,10,llm_train_02096,llm_train_02105,9dd17e7cb9c9695f5457cc1374affcb358fd79a40f92e98da1bb713de5a33cdf,f2ba8d91a2c82183eddf9838c1ac56f1ed7861a2eb77a35b34ffc223dbcf110f,be006253a668e66095ceec47e855664a49e2bbbce01a8918eb468c17f3b5dc48,critic_v5,v0.4
critic_batch_029_04.jsonl,annotator_batch_029.jsonl,4,10,10,llm_train_02106,llm_train_02115,9dd17e7cb9c9695f5457cc1374affcb358fd79a40f92e98da1bb713de5a33cdf,f2ba8d91a2c82183eddf9838c1ac56f1ed7861a2eb77a35b34ffc223dbcf110f,e38f3cbaa37d356e8ac2c2bfe12c469038dfee302e2a3855f0501a8cd4679086,critic_v5,v0.4
critic_batch_029_05.jsonl,annotator_batch_029.jsonl,5,10,10,llm_train_02116,llm_train_02125,9dd17e7cb9c9695f5457cc1374affcb358fd79a40f92e98da1bb713de5a33cdf,f2ba8d91a2c82183eddf9838c1ac56f1ed7861a2eb77a35b34ffc223dbcf110f,2e055d586f602437d4f28d4e8fc477df57f396a4a6a3802cb01fe03c4f746ae9,critic_v5,v0.4
critic_batch_029_06.jsonl,annotator_batch_029.jsonl,6,10,10,llm_train_02126,llm_train_02135,9dd17e7cb9c9695f5457cc1374affcb358fd79a40f92e98da1bb713de5a33cdf,f2ba8d91a2c82183eddf9838c1ac56f1ed7861a2eb77a35b34ffc223dbcf110f,91ec2660813c02b5a9dc75459988516ade3117ccbe8f35cbf8710007dadbfd27,critic_v5,v0.4
critic_batch_029_07.jsonl,annotator_batch_029.jsonl,7,10,10,llm_train_02136,llm_train_02145,9dd17e7cb9c9695f5457cc1374affcb358fd79a40f92e98da1bb713de5a33cdf,f2ba8d91a2c82183eddf9838c1ac56f1ed7861a2eb77a35b34ffc223dbcf110f,e5b7e6b494feb808ec0aeee7801698dea35f089850c96a48e6b1c2e1b03f26d8,critic_v5,v0.4
critic_batch_029_08.jsonl,annotator_batch_029.jsonl,8,10,5,llm_train_02146,llm_train_02150,9dd17e7cb9c9695f5457cc1374affcb358fd79a40f92e98da1bb713de5a33cdf,f2ba8d91a2c82183eddf9838c1ac56f1ed7861a2eb77a35b34ffc223dbcf110f,f414273e6ce21e274bff838cf78efbb36aef6354f105be97715063669179a53c,critic_v5,v0.4
critic_batch_030_01.jsonl,annotator_batch_030.jsonl,1,10,10,llm_train_02151,llm_train_02160,86d56dcb31d05848de4ae2f8cfcb8933a3a3f8d9ef26f974d7e9dd093fd2e7dc,544c30e56e996194b73756218a620842c52db88e28eef250d3d95bd31e459d32,94f7506a36e8ae96bd8eb9dd78a084c83f4cc363e750aa6263d858302c87b9db,critic_v5,v0.4
critic_batch_030_02.jsonl,annotator_batch_030.jsonl,2,10,10,llm_train_02161,llm_train_02170,86d56dcb31d05848de4ae2f8cfcb8933a3a3f8d9ef26f974d7e9dd093fd2e7dc,544c30e56e996194b73756218a620842c52db88e28eef250d3d95bd31e459d32,125d1a063cb57d053fee065739c1a7064346849b45a4042d7bc0a680fcc99986,critic_v5,v0.4
critic_batch_030_03.jsonl,annotator_batch_030.jsonl,3,10,10,llm_train_02171,llm_train_02180,86d56dcb31d05848de4ae2f8cfcb8933a3a3f8d9ef26f974d7e9dd093fd2e7dc,544c30e56e996194b73756218a620842c52db88e28eef250d3d95bd31e459d32,2fb78d635fae0f0cf9459eaa0e08cd68ff7d71fbd010a97223d9cff6308a7e1b,critic_v5,v0.4
critic_batch_030_04.jsonl,annotator_batch_030.jsonl,4,10,10,llm_train_02181,llm_train_02190,86d56dcb31d05848de4ae2f8cfcb8933a3a3f8d9ef26f974d7e9dd093fd2e7dc,544c30e56e996194b73756218a620842c52db88e28eef250d3d95bd31e459d32,e4b981bc7b77c3a40a4d0f3e9c37bd3886ad9e05e7fde8c2d7579aeb17f96234,critic_v5,v0.4
critic_batch_030_05.jsonl,annotator_batch_030.jsonl,5,10,10,llm_train_02191,llm_train_02200,86d56dcb31d05848de4ae2f8cfcb8933a3a3f8d9ef26f974d7e9dd093fd2e7dc,544c30e56e996194b73756218a620842c52db88e28eef250d3d95bd31e459d32,43fb07aa3898028908e7346d1dd812b74c0fd6038be0816898e1b2147e0dd7bb,critic_v5,v0.4
critic_batch_030_06.jsonl,annotator_batch_030.jsonl,6,10,10,llm_train_02201,llm_train_02210,86d56dcb31d05848de4ae2f8cfcb8933a3a3f8d9ef26f974d7e9dd093fd2e7dc,544c30e56e996194b73756218a620842c52db88e28eef250d3d95bd31e459d32,e33b576ca4806096a1fd57c1d841aed9269013b3485b6b4ea0b44e1c8166882a,critic_v5,v0.4
critic_batch_030_07.jsonl,annotator_batch_030.jsonl,7,10,10,llm_train_02211,llm_train_02220,86d56dcb31d05848de4ae2f8cfcb8933a3a3f8d9ef26f974d7e9dd093fd2e7dc,544c30e56e996194b73756218a620842c52db88e28eef250d3d95bd31e459d32,5f525badd90eefcd69a00012356c54037ca3119e3cc88b7378fd4d223c857bb6,critic_v5,v0.4
critic_batch_030_08.jsonl,annotator_batch_030.jsonl,8,10,5,llm_train_02221,llm_train_02225,86d56dcb31d05848de4ae2f8cfcb8933a3a3f8d9ef26f974d7e9dd093fd2e7dc,544c30e56e996194b73756218a620842c52db88e28eef250d3d95bd31e459d32,58e766715ea178079362805ca085c39b92808443a03f4db71f94daf60bb064eb,critic_v5,v0.4
critic_batch_031_01.jsonl,annotator_batch_031.jsonl,1,10,10,llm_train_02226,llm_train_02235,68ff25e981fb09ae03600b860886162265e86144d68983ab60e915422b833030,799706369707d83dd6f78d2baa1c53ab704467ffdeb9228f94f4951e0d46a5a8,6eae00c598474e6ead5b321f547c2b1fe4d56ed774db198daf417f03ecc7503a,critic_v5,v0.4
critic_batch_031_02.jsonl,annotator_batch_031.jsonl,2,10,10,llm_train_02236,llm_train_02245,68ff25e981fb09ae03600b860886162265e86144d68983ab60e915422b833030,799706369707d83dd6f78d2baa1c53ab704467ffdeb9228f94f4951e0d46a5a8,e34986c63e1468f74baec2ad2a4c8cc573e630b686d5892c7da434c72602ad53,critic_v5,v0.4
critic_batch_031_03.jsonl,annotator_batch_031.jsonl,3,10,10,llm_train_02246,llm_train_02255,68ff25e981fb09ae03600b860886162265e86144d68983ab60e915422b833030,799706369707d83dd6f78d2baa1c53ab704467ffdeb9228f94f4951e0d46a5a8,fb69a89fc1260c7e8f6b67b5295dd98325f0d2947e33643ee8f5bb50c1545363,critic_v5,v0.4
critic_batch_031_04.jsonl,annotator_batch_031.jsonl,4,10,10,llm_train_02256,llm_train_02265,68ff25e981fb09ae03600b860886162265e86144d68983ab60e915422b833030,799706369707d83dd6f78d2baa1c53ab704467ffdeb9228f94f4951e0d46a5a8,f999ce0521285e0b732ef731895c47be5d4f88cacbaf22b94b6564e82a2e996b,critic_v5,v0.4
critic_batch_031_05.jsonl,annotator_batch_031.jsonl,5,10,10,llm_train_02266,llm_train_02275,68ff25e981fb09ae03600b860886162265e86144d68983ab60e915422b833030,799706369707d83dd6f78d2baa1c53ab704467ffdeb9228f94f4951e0d46a5a8,3d3c38bc67b0f2b11aca7c72599ad9501bb1a9f3bb8ddbd426ca43bb95e026e8,critic_v5,v0.4
critic_batch_031_06.jsonl,annotator_batch_031.jsonl,6,10,10,llm_train_02276,llm_train_02285,68ff25e981fb09ae03600b860886162265e86144d68983ab60e915422b833030,799706369707d83dd6f78d2baa1c53ab704467ffdeb9228f94f4951e0d46a5a8,f5fef9e51c3aff9006e856ce7c3beea2be200ecd10c2b20c86e395c0104352ef,critic_v5,v0.4
critic_batch_031_07.jsonl,annotator_batch_031.jsonl,7,10,10,llm_train_02286,llm_train_02295,68ff25e981fb09ae03600b860886162265e86144d68983ab60e915422b833030,799706369707d83dd6f78d2baa1c53ab704467ffdeb9228f94f4951e0d46a5a8,fa1c48cb7be481c2c6e5b060522e24a636a6baac2e02c8c4756da296db2dd5b1,critic_v5,v0.4
critic_batch_031_08.jsonl,annotator_batch_031.jsonl,8,10,5,llm_train_02296,llm_train_02300,68ff25e981fb09ae03600b860886162265e86144d68983ab60e915422b833030,799706369707d83dd6f78d2baa1c53ab704467ffdeb9228f94f4951e0d46a5a8,8060c5df13929f739282f26612499ff3d66ed576fb963ed2a3dfc42afc7b46fe,critic_v5,v0.4
critic_batch_032_01.jsonl,annotator_batch_032.jsonl,1,10,10,llm_train_02301,llm_train_02310,3c07292f5681eb51c34d127962c4d09c4dd5f200f0c876c692c3d620b0f2e5ef,d9ea426805d5752dd4ba5bbed3231b121ca5072c6298f02a7b7f186776435edf,e64f711f7ec490f91b5fa1fd1c43c5fb3b1f62116c7639c472def6a641da5f7b,critic_v5,v0.4
critic_batch_032_02.jsonl,annotator_batch_032.jsonl,2,10,10,llm_train_02311,llm_train_02320,3c07292f5681eb51c34d127962c4d09c4dd5f200f0c876c692c3d620b0f2e5ef,d9ea426805d5752dd4ba5bbed3231b121ca5072c6298f02a7b7f186776435edf,d8d2fe6ea92f78d1343f92bfca14c616242abacf33480459faad3782bd57b542,critic_v5,v0.4
critic_batch_032_03.jsonl,annotator_batch_032.jsonl,3,10,10,llm_train_02321,llm_train_02330,3c07292f5681eb51c34d127962c4d09c4dd5f200f0c876c692c3d620b0f2e5ef,d9ea426805d5752dd4ba5bbed3231b121ca5072c6298f02a7b7f186776435edf,6084c666464525856372e949415abcd552a4a4eaa3e6ae02c5e42d1b5106a58c,critic_v5,v0.4
critic_batch_032_04.jsonl,annotator_batch_032.jsonl,4,10,10,llm_train_02331,llm_train_02340,3c07292f5681eb51c34d127962c4d09c4dd5f200f0c876c692c3d620b0f2e5ef,d9ea426805d5752dd4ba5bbed3231b121ca5072c6298f02a7b7f186776435edf,9bcfc0d529c66379e32cb700fc7c220582bcb83e39754ba04b5416eb88b6ce88,critic_v5,v0.4
critic_batch_032_05.jsonl,annotator_batch_032.jsonl,5,10,10,llm_train_02341,llm_train_02350,3c07292f5681eb51c34d127962c4d09c4dd5f200f0c876c692c3d620b0f2e5ef,d9ea426805d5752dd4ba5bbed3231b121ca5072c6298f02a7b7f186776435edf,e087868bb0def59d38795c33a79e74914b6a7a81e7b18be59ca3643e3630fa28,critic_v5,v0.4
critic_batch_032_06.jsonl,annotator_batch_032.jsonl,6,10,10,llm_train_02351,llm_train_02360,3c07292f5681eb51c34d127962c4d09c4dd5f200f0c876c692c3d620b0f2e5ef,d9ea426805d5752dd4ba5bbed3231b121ca5072c6298f02a7b7f186776435edf,6e94086abbf5b81d805340214f7e728d9424084b0acb055532aad6bf2daef03d,critic_v5,v0.4
critic_batch_032_07.jsonl,annotator_batch_032.jsonl,7,10,10,llm_train_02361,llm_train_02370,3c07292f5681eb51c34d127962c4d09c4dd5f200f0c876c692c3d620b0f2e5ef,d9ea426805d5752dd4ba5bbed3231b121ca5072c6298f02a7b7f186776435edf,7e0adcb77dcdc49025e0df904d5b2956341eaea5f62070dd307e3b91d8940483,critic_v5,v0.4
critic_batch_032_08.jsonl,annotator_batch_032.jsonl,8,10,5,llm_train_02371,llm_train_02375,3c07292f5681eb51c34d127962c4d09c4dd5f200f0c876c692c3d620b0f2e5ef,d9ea426805d5752dd4ba5bbed3231b121ca5072c6298f02a7b7f186776435edf,fd19117ce3b01e2e489f843d930ddc22cc059c5fc8a0fe3079c859dd0ca1207c,critic_v5,v0.4
critic_batch_033_01.jsonl,annotator_batch_033.jsonl,1,10,10,llm_train_02376,llm_train_02385,38cb2b8875010d1d8a55f4b7e4f7b5939c18ee23e8fca2bfbcaf75cf8f673da8,94e16de2db0406a258868afd6865ec71d019b08b6a9c0e92c15159c26da9ee03,666f77cda066df1790bedc01366f1ada1acdc1cd03f9f67d615a35b0980111f0,critic_v5,v0.4
critic_batch_033_02.jsonl,annotator_batch_033.jsonl,2,10,10,llm_train_02386,llm_train_02395,38cb2b8875010d1d8a55f4b7e4f7b5939c18ee23e8fca2bfbcaf75cf8f673da8,94e16de2db0406a258868afd6865ec71d019b08b6a9c0e92c15159c26da9ee03,53d6e9fec8f3bbcf2905d1b361ff57fa0d2e50669f132782dcb03a8cdbdbcc3b,critic_v5,v0.4
critic_batch_033_03.jsonl,annotator_batch_033.jsonl,3,10,10,llm_train_02396,llm_train_02405,38cb2b8875010d1d8a55f4b7e4f7b5939c18ee23e8fca2bfbcaf75cf8f673da8,94e16de2db0406a258868afd6865ec71d019b08b6a9c0e92c15159c26da9ee03,ea01177aeaf6935d3f4bc12365df28bf56cdd6166c1803a298bde2c77a4e496e,critic_v5,v0.4
critic_batch_033_04.jsonl,annotator_batch_033.jsonl,4,10,10,llm_train_02406,llm_train_02415,38cb2b8875010d1d8a55f4b7e4f7b5939c18ee23e8fca2bfbcaf75cf8f673da8,94e16de2db0406a258868afd6865ec71d019b08b6a9c0e92c15159c26da9ee03,39c075cdd4a3f02621a60189017edd4c777c985c6f5e60e1e41b71d91c06cb2f,critic_v5,v0.4
critic_batch_033_05.jsonl,annotator_batch_033.jsonl,5,10,10,llm_train_02416,llm_train_02425,38cb2b8875010d1d8a55f4b7e4f7b5939c18ee23e8fca2bfbcaf75cf8f673da8,94e16de2db0406a258868afd6865ec71d019b08b6a9c0e92c15159c26da9ee03,03c0be79ca87e0a1182014b1cf644d5eaa5ff8f0bbaf02c40cda543475c04bd4,critic_v5,v0.4
critic_batch_033_06.jsonl,annotator_batch_033.jsonl,6,10,10,llm_train_02426,llm_train_02435,38cb2b8875010d1d8a55f4b7e4f7b5939c18ee23e8fca2bfbcaf75cf8f673da8,94e16de2db0406a258868afd6865ec71d019b08b6a9c0e92c15159c26da9ee03,6b0e8bfce45d6f4ecabd13a213ac2ea2a787fa2272f55a80e3266c17e3c8575d,critic_v5,v0.4
critic_batch_033_07.jsonl,annotator_batch_033.jsonl,7,10,10,llm_train_02436,llm_train_02445,38cb2b8875010d1d8a55f4b7e4f7b5939c18ee23e8fca2bfbcaf75cf8f673da8,94e16de2db0406a258868afd6865ec71d019b08b6a9c0e92c15159c26da9ee03,a716c8e45aa2a576a12d76fa67690441e2a6a226698f1ae15a97c13576085fa4,critic_v5,v0.4
critic_batch_033_08.jsonl,annotator_batch_033.jsonl,8,10,5,llm_train_02446,llm_train_02450,38cb2b8875010d1d8a55f4b7e4f7b5939c18ee23e8fca2bfbcaf75cf8f673da8,94e16de2db0406a258868afd6865ec71d019b08b6a9c0e92c15159c26da9ee03,46ce4d2978982db66228c4a51ee1d3898eb24ef14e7f5564e162d59315bd2463,critic_v5,v0.4
critic_batch_034_01.jsonl,annotator_batch_034.jsonl,1,10,10,llm_train_02451,llm_train_02460,3a80e3e20b4e3bf436885f1b1d1d1de9be9063df44b30c95b216162deba023fc,f88c752fc1c2355f8d79f848be1e5174b17670942b315497600327d894c43e97,25ba0986a80145c23d32dfebb55619c497d8ab3e9f5b1a36a14b5ac1020af402,critic_v5,v0.4
critic_batch_034_02.jsonl,annotator_batch_034.jsonl,2,10,10,llm_train_02461,llm_train_02470,3a80e3e20b4e3bf436885f1b1d1d1de9be9063df44b30c95b216162deba023fc,f88c752fc1c2355f8d79f848be1e5174b17670942b315497600327d894c43e97,a1bcf7ca6554ac5df5a538c14bb192e7b0bc799f92320982fd3a4f06d1b644d6,critic_v5,v0.4
critic_batch_034_03.jsonl,annotator_batch_034.jsonl,3,10,10,llm_train_02471,llm_train_02480,3a80e3e20b4e3bf436885f1b1d1d1de9be9063df44b30c95b216162deba023fc,f88c752fc1c2355f8d79f848be1e5174b17670942b315497600327d894c43e97,66cd5c361d5890be118f4d61cb7507121a6af71e0cd7c62333519b18a9e6ee93,critic_v5,v0.4
critic_batch_034_04.jsonl,annotator_batch_034.jsonl,4,10,10,llm_train_02481,llm_train_02490,3a80e3e20b4e3bf436885f1b1d1d1de9be9063df44b30c95b216162deba023fc,f88c752fc1c2355f8d79f848be1e5174b17670942b315497600327d894c43e97,7b47fbef4f4d41b43bec07c513fe60d907e10c73bc537101cd7e99c89f0b49ff,critic_v5,v0.4
critic_batch_034_05.jsonl,annotator_batch_034.jsonl,5,10,10,llm_train_02491,llm_train_02500,3a80e3e20b4e3bf436885f1b1d1d1de9be9063df44b30c95b216162deba023fc,f88c752fc1c2355f8d79f848be1e5174b17670942b315497600327d894c43e97,7543047d76a2215464e45780db22e1f2952141e932742d49026256766450c26e,critic_v5,v0.4
critic_batch_034_06.jsonl,annotator_batch_034.jsonl,6,10,10,llm_train_02501,llm_train_02510,3a80e3e20b4e3bf436885f1b1d1d1de9be9063df44b30c95b216162deba023fc,f88c752fc1c2355f8d79f848be1e5174b17670942b315497600327d894c43e97,b56677a8e48cad0d66383e2886e8cb1e438b515cf2f26458aaef4b5096a89877,critic_v5,v0.4
critic_batch_034_07.jsonl,annotator_batch_034.jsonl,7,10,10,llm_train_02511,llm_train_02520,3a80e3e20b4e3bf436885f1b1d1d1de9be9063df44b30c95b216162deba023fc,f88c752fc1c2355f8d79f848be1e5174b17670942b315497600327d894c43e97,f160e61b81c619fd856ca0ec3fe1f6aae6064e5b336c16af13655cff62533da2,critic_v5,v0.4
critic_batch_034_08.jsonl,annotator_batch_034.jsonl,8,10,5,llm_train_02521,llm_train_02525,3a80e3e20b4e3bf436885f1b1d1d1de9be9063df44b30c95b216162deba023fc,f88c752fc1c2355f8d79f848be1e5174b17670942b315497600327d894c43e97,aff7c03db0fc0d8dfca8fe72ff0d16f80b6f3ba83c11a5c1346b4f1308f49091,critic_v5,v0.4
critic_batch_035_01.jsonl,annotator_batch_035.jsonl,1,10,10,llm_train_02526,llm_train_02535,76acdf7414f18153fde8bd0c73cd3becae632e737f663735101791eecb349e4a,ba0d50da9951a02b1f5f95f2fa1360a8f202c595c9cae83a25643baf14643f19,8df65cf1dda1640b1624d5bcd3436103f87309e1890b68f5b471bfc40676984c,critic_v5,v0.4
critic_batch_035_02.jsonl,annotator_batch_035.jsonl,2,10,10,llm_train_02536,llm_train_02545,76acdf7414f18153fde8bd0c73cd3becae632e737f663735101791eecb349e4a,ba0d50da9951a02b1f5f95f2fa1360a8f202c595c9cae83a25643baf14643f19,344bb0b92da2f117ecd27015833be8b34d0e821ed25d41af0b6509620f4848cc,critic_v5,v0.4
critic_batch_035_03.jsonl,annotator_batch_035.jsonl,3,10,10,llm_train_02546,llm_train_02555,76acdf7414f18153fde8bd0c73cd3becae632e737f663735101791eecb349e4a,ba0d50da9951a02b1f5f95f2fa1360a8f202c595c9cae83a25643baf14643f19,169b093ce9a4c3eee866203c3002946117697ed8ad36d688464647dc4ae13a70,critic_v5,v0.4
critic_batch_035_04.jsonl,annotator_batch_035.jsonl,4,10,10,llm_train_02556,llm_train_02565,76acdf7414f18153fde8bd0c73cd3becae632e737f663735101791eecb349e4a,ba0d50da9951a02b1f5f95f2fa1360a8f202c595c9cae83a25643baf14643f19,4f2c6c29671107caf7066e31a9bda9bcefcf6c271ee1bfb0a560488d49eee73c,critic_v5,v0.4
critic_batch_035_05.jsonl,annotator_batch_035.jsonl,5,10,10,llm_train_02566,llm_train_02575,76acdf7414f18153fde8bd0c73cd3becae632e737f663735101791eecb349e4a,ba0d50da9951a02b1f5f95f2fa1360a8f202c595c9cae83a25643baf14643f19,ed09af152ac478d8817055c82ac7b4f2cc0016859adb4e4e1b90e6e5855ee565,critic_v5,v0.4
critic_batch_035_06.jsonl,annotator_batch_035.jsonl,6,10,10,llm_train_02576,llm_train_02585,76acdf7414f18153fde8bd0c73cd3becae632e737f663735101791eecb349e4a,ba0d50da9951a02b1f5f95f2fa1360a8f202c595c9cae83a25643baf14643f19,4c3aab9b9c74ce4137aab5b784ac119c10816281f0522b153962344b8b488a3d,critic_v5,v0.4
critic_batch_035_07.jsonl,annotator_batch_035.jsonl,7,10,10,llm_train_02586,llm_train_02595,76acdf7414f18153fde8bd0c73cd3becae632e737f663735101791eecb349e4a,ba0d50da9951a02b1f5f95f2fa1360a8f202c595c9cae83a25643baf14643f19,e2b14b4767e020ba2aff5e9deec1387b6a90071e99e625ad31a84ed103b403ff,critic_v5,v0.4
critic_batch_035_08.jsonl,annotator_batch_035.jsonl,8,10,5,llm_train_02596,llm_train_02600,76acdf7414f18153fde8bd0c73cd3becae632e737f663735101791eecb349e4a,ba0d50da9951a02b1f5f95f2fa1360a8f202c595c9cae83a25643baf14643f19,a61a6df485ac6aada14481880da14c44560734cf70399a4f01a6051145c79e70,critic_v5,v0.4
critic_batch_036_01.jsonl,annotator_batch_036.jsonl,1,10,10,llm_train_02601,llm_train_02610,75a269a206c2f8a3a7a251d4ebde6522a481e78018bdf8f3f3bc1adce1b5e36c,dacbc625fb27492d2a36ae9ecfff7376f87b3e09aea565315b6d444caf302e3a,c101a795258a757ef19efe0488ad0bfbf117c23dbe362eaa9c784a72741a8dc3,critic_v5,v0.4
critic_batch_036_02.jsonl,annotator_batch_036.jsonl,2,10,10,llm_train_02611,llm_train_02620,75a269a206c2f8a3a7a251d4ebde6522a481e78018bdf8f3f3bc1adce1b5e36c,dacbc625fb27492d2a36ae9ecfff7376f87b3e09aea565315b6d444caf302e3a,2a1c46df7c0e27d4a22ae27f4b97fbb54d830d3c6aaf368e6f4d122fd8296698,critic_v5,v0.4
critic_batch_036_03.jsonl,annotator_batch_036.jsonl,3,10,10,llm_train_02621,llm_train_02630,75a269a206c2f8a3a7a251d4ebde6522a481e78018bdf8f3f3bc1adce1b5e36c,dacbc625fb27492d2a36ae9ecfff7376f87b3e09aea565315b6d444caf302e3a,dc04013db2fbe0ee90553806e61095c31bfd23e934008020bf531a4cee5160dc,critic_v5,v0.4
critic_batch_036_04.jsonl,annotator_batch_036.jsonl,4,10,10,llm_train_02631,llm_train_02640,75a269a206c2f8a3a7a251d4ebde6522a481e78018bdf8f3f3bc1adce1b5e36c,dacbc625fb27492d2a36ae9ecfff7376f87b3e09aea565315b6d444caf302e3a,d69f7de2cb8e62f8c535a25e925e4a76e54ee546853952ec308a8162d14c8246,critic_v5,v0.4
critic_batch_036_05.jsonl,annotator_batch_036.jsonl,5,10,10,llm_train_02641,llm_train_02650,75a269a206c2f8a3a7a251d4ebde6522a481e78018bdf8f3f3bc1adce1b5e36c,dacbc625fb27492d2a36ae9ecfff7376f87b3e09aea565315b6d444caf302e3a,c4809e9ef109461f9c203d66c79f00516a255c278e76b5a4994d2bce13adbf65,critic_v5,v0.4
critic_batch_036_06.jsonl,annotator_batch_036.jsonl,6,10,10,llm_train_02651,llm_train_02660,75a269a206c2f8a3a7a251d4ebde6522a481e78018bdf8f3f3bc1adce1b5e36c,dacbc625fb27492d2a36ae9ecfff7376f87b3e09aea565315b6d444caf302e3a,4a3a94b659ba31ea803a739b4199d1744ddb76d00a8173317fae4ddf2d45e0b3,critic_v5,v0.4
critic_batch_036_07.jsonl,annotator_batch_036.jsonl,7,10,10,llm_train_02661,llm_train_02670,75a269a206c2f8a3a7a251d4ebde6522a481e78018bdf8f3f3bc1adce1b5e36c,dacbc625fb27492d2a36ae9ecfff7376f87b3e09aea565315b6d444caf302e3a,11234060e66f3077010e1c9e1298c8a8b082aa9fe72347f50b17d2d02794a5a0,critic_v5,v0.4
critic_batch_036_08.jsonl,annotator_batch_036.jsonl,8,10,5,llm_train_02671,llm_train_02675,75a269a206c2f8a3a7a251d4ebde6522a481e78018bdf8f3f3bc1adce1b5e36c,dacbc625fb27492d2a36ae9ecfff7376f87b3e09aea565315b6d444caf302e3a,16fb09a60bb0e458dd9b067b4e6e953be6f0e7191109689ab5ce5beff5ef77e3,critic_v5,v0.4
critic_batch_037_01.jsonl,annotator_batch_037.jsonl,1,10,10,llm_train_02676,llm_train_02685,231568c18c1695b84a60835eeea69fdd1eb591568b8c9180f2c90bcbfee41921,1bfcda983102079d558bf41455d53dfec05a82b172df14707c18d056637c1a74,feac07397896fb37b8cff55b649877b85a3e07dad7546163e24702da433fffdb,critic_v5,v0.4
critic_batch_037_02.jsonl,annotator_batch_037.jsonl,2,10,10,llm_train_02686,llm_train_02695,231568c18c1695b84a60835eeea69fdd1eb591568b8c9180f2c90bcbfee41921,1bfcda983102079d558bf41455d53dfec05a82b172df14707c18d056637c1a74,8c22df97bf89443d806b21c5e0d75502437539e5c8c319c6bc9bda381455e730,critic_v5,v0.4
critic_batch_037_03.jsonl,annotator_batch_037.jsonl,3,10,10,llm_train_02696,llm_train_02705,231568c18c1695b84a60835eeea69fdd1eb591568b8c9180f2c90bcbfee41921,1bfcda983102079d558bf41455d53dfec05a82b172df14707c18d056637c1a74,8562102ff3db9bcabb89e9a3514734eb5702bb59a2442b2fe4b8e7691f46ab6a,critic_v5,v0.4
critic_batch_037_04.jsonl,annotator_batch_037.jsonl,4,10,10,llm_train_02706,llm_train_02715,231568c18c1695b84a60835eeea69fdd1eb591568b8c9180f2c90bcbfee41921,1bfcda983102079d558bf41455d53dfec05a82b172df14707c18d056637c1a74,ee47457a7351ba94821d5e74637bbcace34610cf2032d62248765d44e23d8aad,critic_v5,v0.4
critic_batch_037_05.jsonl,annotator_batch_037.jsonl,5,10,10,llm_train_02716,llm_train_02725,231568c18c1695b84a60835eeea69fdd1eb591568b8c9180f2c90bcbfee41921,1bfcda983102079d558bf41455d53dfec05a82b172df14707c18d056637c1a74,54ff550e524acacfac70ed0144cc0f4a5b64507fb7aaff7de710c2d2f7deea7c,critic_v5,v0.4
